product_name,category,brand,price,product_id
Nivia Yoga Accessories,Sports,Nivia,69316.81,527
OnePlus Smart Watch,Electronics,OnePlus,2566.99,528
Fabindia Women's Footwear,Fashion,Fabindia,1750.27,529
Whirlpool Home Decor,Home,Whirlpool,95275.26,530
Van Heusen Women's T-shirt,Fashion,Van Heusen,11151.41,531
W Men's T-shirt,Fashion,W,2274.72,532
Decathlon Gym Equipment,Sports,Decathlon,2835.17,533
Fabfurnish Furniture,Home,Fabfurnish,2789.22,534
Samsung Smart Watch,Electronics,Samsung,142.19,535
Puma Dress,Fashion,Puma,903.74,536
Allen Solly Dress,Fashion,Allen Solly,14451.08,537
Van Heusen Men's Kurta,Fashion,Van Heusen,684.43,538
Garnier Women's Haircare,Beauty,Garnier,5341.51,539
W Dress,Fashion,W,9706.51,540
JBL Smartphone,Electronics,JBL,13634.24,541
Boat Laptop,Electronics,Boat,7078.56,542
Vivo Headphones,Electronics,Vivo,42062.33,543
Biba Men's T-shirt,Fashion,Biba,1923.48,544
Penguin Non-fiction,Books,Penguin,3569.96,545
Nivea Women's Perfume,Beauty,Nivea,10445.61,546
Puma Women's Footwear,Fashion,Puma,4885.21,547
H&M Women's Kurta,Fashion,H&M,4264.6,548
Biba Men's Footwear,Fashion,Biba,529.54,549
L'Oreal Men's Grooming Kit,Beauty,L'Oreal,89.7,550
Boat Smartphone,Electronics,Boat,695.24,551
Biba Saree,Fashion,Biba,156.57,552
Godrej Furniture,Home,Godrej,1557.51,553
Prestige Kitchen Appliance,Home,Prestige,898.77,554
Mamaearth Women's Skincare,Beauty,Mamaearth,6192.39,555
Classmate Fiction,Books,Classmate,12514.89,556
Dell Camera,Electronics,Dell,1929.34,557
Nivia Yoga Accessories,Sports,Nivia,2008.59,558
OnePlus Smart Watch,Electronics,OnePlus,18250.38,559
Adidas Men's T-shirt,Fashion,Adidas,621.72,560
Whirlpool Furniture,Home,Whirlpool,668.79,561
L'Oreal Men's Perfume,Beauty,L'Oreal,445.3,562
Classmate Fiction,Books,Classmate,250.32,563
LG Kitchen Appliance,Home,LG,3746.33,564
HP Camera,Electronics,HP,214.05,565
Xiaomi Camera,Electronics,Xiaomi,1815.23,566
Harper Collins Non-fiction,Books,Harper Collins,4916.34,567
LG Kitchen Appliance,Home,LG,4098.82,568
Nike Men's Kurta,Fashion,Nike,6348.56,569
Lenovo Headphones,Electronics,Lenovo,2819.69,570
Dove Men's Haircare,Beauty,Dove,63547.84,571
Prestige Bedding,Home,Prestige,11423.19,572
OnePlus Headphones,Electronics,OnePlus,1834.44,573
Amul Snacks,Grocery,Amul,3131.95,574
Adidas Women's Kurta,Fashion,Adidas,42064.39,575
IKEA Kitchen Appliance,Home,IKEA,12426.23,576
Samsung Headphones,Electronics,Samsung,5180.02,577
Reebok Outdoor Gear,Sports,Reebok,1145.92,578
Pigeon Kitchen Appliance,Home,Pigeon,4232.34,579
Boat Camera,Electronics,Boat,4832.83,580
Levi's Dress,Fashion,Levi's,210.88,581
Xiaomi Headphones,Electronics,Xiaomi,637.57,582
Mamaearth Women's Makeup,Beauty,Mamaearth,5254.0,583
Van Heusen Women's T-shirt,Fashion,Van Heusen,64338.81,584
Home Centre Furniture,Home,Home Centre,13238.22,585
Adidas Gym Equipment,Sports,Adidas,1449.18,586
Fabfurnish Home Decor,Home,Fabfurnish,176.57,587
Whirlpool Storage Solution,Home,Whirlpool,1332.23,588
Maybelline Women's Skincare,Beauty,Maybelline,4742.75,589
Pigeon Kitchen Appliance,Home,Pigeon,7226.81,590
JBL Tablet,Electronics,JBL,17292.33,591
IKEA Furniture,Home,IKEA,3554.44,592
JBL Smartphone,Electronics,JBL,8580.35,593
HP Laptop,Electronics,HP,552.1,594
Nivea Men's Grooming Kit,Beauty,Nivea,352.67,595
Allen Solly Men's Jeans,Fashion,Allen Solly,4411.87,596
Boat Tablet,Electronics,Boat,1876.98,597
Nike Yoga Accessories,Sports,Nike,39418.59,598
Pigeon Furniture,Home,Pigeon,445.42,599
Realme Laptop,Electronics,Realme,7180.01,600
Nestle Organic Product,Grocery,Nestle,719.77,601
Sugar Cosmetics Men's Haircare,Beauty,Sugar Cosmetics,3452.8,602
Classmate Academic,Books,Classmate,477.74,603
Apple Camera,Electronics,Apple,12118.17,604
Van Heusen Saree,Fashion,Van Heusen,4826.14,605
Puma Yoga Accessories,Sports,Puma,13774.64,606
JBL Tablet,Electronics,JBL,3545.65,607
Reynolds Children's Book,Books,Reynolds,10077.21,608
Pepe Jeans Dress,Fashion,Pepe Jeans,931.9,609
Maybelline Women's Haircare,Beauty,Maybelline,299.61,610
Reebok Yoga Accessories,Sports,Reebok,3428.0,611
L'Oreal Women's Makeup,Beauty,L'Oreal,85.82,612
Whirlpool Storage Solution,Home,Whirlpool,69321.36,613
Adidas Gym Equipment,Sports,Adidas,987.6,614
Adidas Dress,Fashion,Adidas,483.92,615
IKEA Storage Solution,Home,IKEA,533.56,616
Biba Women's Jeans,Fashion,Biba,993.06,617
Biotique Women's Perfume,Beauty,Biotique,9179.89,618
LG Bedding,Home,LG,43742.63,619
Reebok Gym Equipment,Sports,Reebok,6811.07,620
Pigeon Storage Solution,Home,Pigeon,2111.75,621
JBL Tablet,Electronics,JBL,59.71,622
Britannia Snacks,Grocery,Britannia,2797.5,623
Zara Dress,Fashion,Zara,9389.61,624
Decathlon Gym Equipment,Sports,Decathlon,718.43,625
Adidas Sportswear,Sports,Adidas,4505.3,626
Pepe Jeans Saree,Fashion,Pepe Jeans,9078.28,627
Sugar Cosmetics Men's Perfume,Beauty,Sugar Cosmetics,442.69,628
LG Furniture,Home,LG,482.88,629
Decathlon Sportswear,Sports,Decathlon,2980.04,630
Pigeon Storage Solution,Home,Pigeon,4275.97,631
Classmate Self-help,Books,Classmate,944.91,632
Nivia Gym Equipment,Sports,Nivia,12297.41,633
Harper Collins Academic,Books,Harper Collins,758.56,634
OnePlus Smartphone,Electronics,OnePlus,11406.76,635
Xiaomi Smartphone,Electronics,Xiaomi,2976.01,636
Puma Outdoor Gear,Sports,Puma,887.11,637
JBL Smart Watch,Electronics,JBL,5728.43,638
Whirlpool Kitchen Appliance,Home,Whirlpool,14324.44,639
Xiaomi Camera,Electronics,Xiaomi,4247.24,640
Samsung Tablet,Electronics,Samsung,14305.43,641
JBL Laptop,Electronics,JBL,3169.73,642
Maybelline Women's Makeup,Beauty,Maybelline,8805.52,643
Adidas Dress,Fashion,Adidas,4538.97,644
Mamaearth Women's Makeup,Beauty,Mamaearth,51358.01,645
Parker Academic,Books,Parker,358.42,646
Godrej Kitchen Appliance,Home,Godrej,14586.1,647
Prestige Storage Solution,Home,Prestige,3602.06,648
Harper Collins Non-fiction,Books,Harper Collins,448.1,649
Biba Men's Kurta,Fashion,Biba,3029.33,650
HP Laptop,Electronics,HP,4561.88,651
Home Centre Home Decor,Home,Home Centre,392.48,652
Lakme Women's Haircare,Beauty,Lakme,2847.7,653
Nivea Women's Makeup,Beauty,Nivea,6172.92,654
LG Furniture,Home,LG,665.29,655
Puma Dress,Fashion,Puma,3004.9,656
Puma Men's Jeans,Fashion,Puma,651.52,657
Boat Headphones,Electronics,Boat,16158.85,658
Prestige Furniture,Home,Prestige,12784.59,659
Classmate Non-fiction,Books,Classmate,3742.94,660
Van Heusen Dress,Fashion,Van Heusen,61527.76,661
Reebok Gym Equipment,Sports,Reebok,101.75,662
Lenovo Tablet,Electronics,Lenovo,14644.57,663
LG Furniture,Home,LG,52252.62,664
Allen Solly Women's Footwear,Fashion,Allen Solly,3722.01,665
Harper Collins Non-fiction,Books,Harper Collins,14393.09,666
Reynolds Fiction,Books,Reynolds,540.97,667
Decathlon Outdoor Gear,Sports,Decathlon,1151.14,668
Adidas Saree,Fashion,Adidas,1932.84,669
Harper Collins Non-fiction,Books,Harper Collins,789.9,670
LG Storage Solution,Home,LG,469.83,671
Fabindia Women's Footwear,Fashion,Fabindia,2518.37,672
Xiaomi Smart Watch,Electronics,Xiaomi,3507.91,673
Reebok Outdoor Gear,Sports,Reebok,225.86,674
Maybelline Men's Grooming Kit,Beauty,Maybelline,88960.82,675
Tata Beverages,Grocery,Tata,891.04,676
Nike Outdoor Gear,Sports,Nike,5456.56,677
Reebok Sportswear,Sports,Reebok,1908.15,678
W Dress,Fashion,W,945.78,679
Pigeon Storage Solution,Home,Pigeon,86911.56,680
Whirlpool Kitchen Appliance,Home,Whirlpool,3841.25,681
Van Heusen Women's Footwear,Fashion,Van Heusen,966.57,682
H&M Men's Kurta,Fashion,H&M,749.38,683
Cosco Yoga Accessories,Sports,Cosco,14185.84,684
Fabindia Saree,Fashion,Fabindia,9123.56,685
Reynolds Academic,Books,Reynolds,77.9,686
Fabindia Men's Kurta,Fashion,Fabindia,4356.54,687
Biba Women's Footwear,Fashion,Biba,8238.46,688
Prestige Kitchen Appliance,Home,Prestige,4922.15,689
Nike Yoga Accessories,Sports,Nike,440.74,690
Biba Men's Kurta,Fashion,Biba,145.33,691
Apple Smart Watch,Electronics,Apple,442.61,692
JBL Smartphone,Electronics,JBL,9066.94,693
Vivo Headphones,Electronics,Vivo,5941.05,694
Apple Smartphone,Electronics,Apple,1783.69,695
Reebok Yoga Accessories,Sports,Reebok,1683.07,696
Harper Collins Self-help,Books,Harper Collins,4897.04,697
Fabfurnish Kitchen Appliance,Home,Fabfurnish,3267.74,698
Pigeon Home Decor,Home,Pigeon,662.29,699
Fabfurnish Home Decor,Home,Fabfurnish,73290.82,700
HP Camera,Electronics,HP,83386.01,701
LG Bedding,Home,LG,3307.28,702
Nivea Women's Skincare,Beauty,Nivea,4558.08,703
Nivea Men's Perfume,Beauty,Nivea,2222.12,704
Fabindia Men's T-shirt,Fashion,Fabindia,884.97,705
Levi's Men's T-shirt,Fashion,Levi's,12.51,706
Nike Women's Kurta,Fashion,Nike,327.88,707
Harper Collins Non-fiction,Books,Harper Collins,5460.06,708
Allen Solly Men's Kurta,Fashion,Allen Solly,95.31,709
Biotique Women's Makeup,Beauty,Biotique,4605.52,710
Dell Laptop,Electronics,Dell,13972.62,711
Whirlpool Bedding,Home,Whirlpool,29580.3,712
Puma Outdoor Gear,Sports,Puma,3810.9,713
Nike Women's Footwear,Fashion,Nike,7591.22,714
IKEA Bedding,Home,IKEA,33329.65,715
Classmate Children's Book,Books,Classmate,891.67,716
Pigeon Bedding,Home,Pigeon,2049.51,717
Zara Saree,Fashion,Zara,3523.06,718
H&M Men's Footwear,Fashion,H&M,52591.96,719
Home Centre Furniture,Home,Home Centre,225.57,720
Classmate Fiction,Books,Classmate,14932.3,721
Pigeon Kitchen Appliance,Home,Pigeon,2867.67,722
Zara Men's Jeans,Fashion,Zara,7347.18,723
Tata Snacks,Grocery,Tata,13540.0,724
Apple Laptop,Electronics,Apple,2772.49,725
Reynolds Self-help,Books,Reynolds,56.81,726
Adidas Sportswear,Sports,Adidas,10361.22,727
Britannia Snacks,Grocery,Britannia,506.06,728
Nike Women's Kurta,Fashion,Nike,498.16,729
Nike Men's T-shirt,Fashion,Nike,8962.53,730
Britannia Organic Product,Grocery,Britannia,3683.51,731
Lenovo Laptop,Electronics,Lenovo,1200.59,732
Maybelline Women's Haircare,Beauty,Maybelline,3985.9,733
Classmate Self-help,Books,Classmate,601.73,734
Apple Smart Watch,Electronics,Apple,419.6,735
Parker Fiction,Books,Parker,4028.18,736
Penguin Self-help,Books,Penguin,42.25,737
Whirlpool Bedding,Home,Whirlpool,7703.72,738
Parle Organic Product,Grocery,Parle,10373.56,739
L'Oreal Women's Skincare,Beauty,L'Oreal,70427.95,740
H&M Women's T-shirt,Fashion,H&M,4565.7,741
Penguin Self-help,Books,Penguin,707.3,742
Godrej Home Decor,Home,Godrej,2497.51,743
Nike Women's T-shirt,Fashion,Nike,14452.5,744
Lakme Women's Makeup,Beauty,Lakme,4286.12,745
Cosco Sportswear,Sports,Cosco,4442.95,746
Fabfurnish Kitchen Appliance,Home,Fabfurnish,8467.07,747
Decathlon Sportswear,Sports,Decathlon,2411.14,748
Sony Headphones,Electronics,Sony,987.43,749
Pigeon Kitchen Appliance,Home,Pigeon,655.45,750
Lenovo Headphones,Electronics,Lenovo,5450.5,751
Van Heusen Women's Footwear,Fashion,Van Heusen,75650.35,752
Adidas Yoga Accessories,Sports,Adidas,6717.73,753
HP Laptop,Electronics,HP,11163.97,754
Allen Solly Women's Footwear,Fashion,Allen Solly,3263.92,755
Realme Smartphone,Electronics,Realme,307.95,756
Van Heusen Dress,Fashion,Van Heusen,4137.52,757
Reynolds Fiction,Books,Reynolds,2802.79,758
H&M Women's Footwear,Fashion,H&M,664.47,759
Sugar Cosmetics Men's Haircare,Beauty,Sugar Cosmetics,4915.49,760
Tata Organic Product,Grocery,Tata,857.58,761
Samsung Smartphone,Electronics,Samsung,4363.42,762
H&M Women's Jeans,Fashion,H&M,11313.16,763
Apple Camera,Electronics,Apple,8893.63,764
Fabindia Women's Jeans,Fashion,Fabindia,12869.95,765
W Saree,Fashion,W,4863.59,766
Lakme Women's Haircare,Beauty,Lakme,45132.64,767
W Women's T-shirt,Fashion,W,2708.38,768
Reynolds Non-fiction,Books,Reynolds,1469.74,769
W Men's Kurta,Fashion,W,10454.11,770
Reebok Yoga Accessories,Sports,Reebok,2844.79,771
Biotique Women's Makeup,Beauty,Biotique,700.55,772
Whirlpool Storage Solution,Home,Whirlpool,9815.0,773
Zara Women's Jeans,Fashion,Zara,369.32,774
Pepe Jeans Women's Footwear,Fashion,Pepe Jeans,8585.47,775
Fabindia Dress,Fashion,Fabindia,1605.33,776
Apple Smartphone,Electronics,Apple,8453.48,777
Apple Smartphone,Electronics,Apple,98111.09,778
Fabfurnish Storage Solution,Home,Fabfurnish,1484.13,779
Levi's Men's T-shirt,Fashion,Levi's,2371.53,780
Nivia Sportswear,Sports,Nivia,12177.17,781
Mamaearth Women's Skincare,Beauty,Mamaearth,868.62,782
Parle Snacks,Grocery,Parle,392.08,783
Reynolds Non-fiction,Books,Reynolds,81.85,784
W Women's Jeans,Fashion,W,2867.96,785
Parker Academic,Books,Parker,1182.37,786
HP Smartphone,Electronics,HP,2007.09,787
Nivia Sportswear,Sports,Nivia,10393.29,788
Garnier Women's Makeup,Beauty,Garnier,6736.14,789
Xiaomi Laptop,Electronics,Xiaomi,428.15,790
HP Laptop,Electronics,HP,2415.94,791
Van Heusen Men's T-shirt,Fashion,Van Heusen,2673.42,792
Decathlon Outdoor Gear,Sports,Decathlon,55668.49,793
Zara Men's Footwear,Fashion,Zara,24.31,794
Godrej Storage Solution,Home,Godrej,3214.01,795
Puma Outdoor Gear,Sports,Puma,3593.49,796
W Saree,Fashion,W,343.46,797
Adidas Men's Footwear,Fashion,Adidas,74131.63,798
Realme Smartphone,Electronics,Realme,11960.81,799
Realme Laptop,Electronics,Realme,6508.05,800
Levi's Dress,Fashion,Levi's,37890.04,801
Fabindia Women's Jeans,Fashion,Fabindia,421.32,802
Nivea Women's Makeup,Beauty,Nivea,2717.57,803
Apple Camera,Electronics,Apple,388.3,804
Reebok Sportswear,Sports,Reebok,855.12,805
Samsung Headphones,Electronics,Samsung,6730.31,806
Prestige Bedding,Home,Prestige,1923.5,807
IKEA Furniture,Home,IKEA,2295.88,808
Harper Collins Children's Book,Books,Harper Collins,37.93,809
Biba Women's Jeans,Fashion,Biba,2340.09,810
Prestige Storage Solution,Home,Prestige,3293.69,811
Nivea Women's Perfume,Beauty,Nivea,2196.06,812
Decathlon Sportswear,Sports,Decathlon,266.78,813
LG Storage Solution,Home,LG,6265.83,814
Xiaomi Smartphone,Electronics,Xiaomi,6015.98,815
Van Heusen Men's Footwear,Fashion,Van Heusen,2142.58,816
Pepe Jeans Men's T-shirt,Fashion,Pepe Jeans,10626.7,817
Adidas Men's Footwear,Fashion,Adidas,2255.21,818
Classmate Children's Book,Books,Classmate,231.62,819
W Men's Jeans,Fashion,W,10959.33,820
Fabindia Women's Jeans,Fashion,Fabindia,3244.77,821
W Women's T-shirt,Fashion,W,4095.16,822
Penguin Fiction,Books,Penguin,581.95,823
Whirlpool Bedding,Home,Whirlpool,95293.79,824
Harper Collins Academic,Books,Harper Collins,2368.03,825
Realme Laptop,Electronics,Realme,2743.43,826
Nivea Women's Makeup,Beauty,Nivea,11613.42,827
Allen Solly Women's Footwear,Fashion,Allen Solly,4955.02,828
Vivo Camera,Electronics,Vivo,3358.74,829
Nykaa Women's Skincare,Beauty,Nykaa,9075.33,830
Nike Outdoor Gear,Sports,Nike,146.95,831
Allen Solly Dress,Fashion,Allen Solly,91721.51,832
Van Heusen Women's Footwear,Fashion,Van Heusen,3267.88,833
Lenovo Camera,Electronics,Lenovo,51791.66,834
Sugar Cosmetics Men's Haircare,Beauty,Sugar Cosmetics,58596.27,835
Dell Headphones,Electronics,Dell,3960.59,836
OnePlus Headphones,Electronics,OnePlus,3801.2,837
Classmate Academic,Books,Classmate,431.0,838
Sony Tablet,Electronics,Sony,3256.19,839
H&M Women's T-shirt,Fashion,H&M,23556.77,840
ITC Staples,Grocery,ITC,11975.92,841
Adidas Yoga Accessories,Sports,Adidas,502.87,842
Nike Dress,Fashion,Nike,8483.89,843
Dell Headphones,Electronics,Dell,1497.33,844
Xiaomi Camera,Electronics,Xiaomi,43.64,845
Nike Women's Jeans,Fashion,Nike,9162.97,846
JBL Camera,Electronics,JBL,3203.3,847
Nike Women's Footwear,Fashion,Nike,1115.8,848
Van Heusen Men's T-shirt,Fashion,Van Heusen,3756.22,849
Levi's Dress,Fashion,Levi's,232.33,850
Nike Men's T-shirt,Fashion,Nike,2097.93,851
Parle Beverages,Grocery,Parle,3241.56,852
Pepe Jeans Men's Jeans,Fashion,Pepe Jeans,868.89,853
Penguin Non-fiction,Books,Penguin,982.83,854
Van Heusen Dress,Fashion,Van Heusen,4355.38,855
Vivo Camera,Electronics,Vivo,44552.9,856
W Men's T-shirt,Fashion,W,270.26,857
Nike Men's Footwear,Fashion,Nike,3301.65,858
Nike Gym Equipment,Sports,Nike,5870.7,859
Adidas Women's Footwear,Fashion,Adidas,3857.09,860
OnePlus Smartphone,Electronics,OnePlus,2285.19,861
Godrej Kitchen Appliance,Home,Godrej,4224.54,862
Nike Women's T-shirt,Fashion,Nike,3035.58,863
Godrej Furniture,Home,Godrej,2296.25,864
Lenovo Headphones,Electronics,Lenovo,25669.51,865
Whirlpool Home Decor,Home,Whirlpool,3531.31,866
Prestige Home Decor,Home,Prestige,132.01,867
Dove Women's Makeup,Beauty,Dove,3254.77,868
Biba Women's Footwear,Fashion,Biba,84229.18,869
Pepe Jeans Dress,Fashion,Pepe Jeans,2029.21,870
Fabfurnish Kitchen Appliance,Home,Fabfurnish,61575.86,871
IKEA Storage Solution,Home,IKEA,69686.5,872
Biba Men's Kurta,Fashion,Biba,207.14,873
Levi's Men's Kurta,Fashion,Levi's,686.82,874
Nike Men's T-shirt,Fashion,Nike,11751.61,875
LG Bedding,Home,LG,4264.45,876
Samsung Laptop,Electronics,Samsung,580.07,877
Adidas Women's Jeans,Fashion,Adidas,512.78,878
HP Laptop,Electronics,HP,14841.06,879
Van Heusen Women's Kurta,Fashion,Van Heusen,9331.54,880
Adidas Yoga Accessories,Sports,Adidas,693.87,881
OnePlus Smartphone,Electronics,OnePlus,891.43,882
HP Smartphone,Electronics,HP,63627.29,883
Prestige Kitchen Appliance,Home,Prestige,1172.23,884
Vivo Camera,Electronics,Vivo,10269.61,885
IKEA Kitchen Appliance,Home,IKEA,48766.89,886
Zara Women's Jeans,Fashion,Zara,3723.58,887
Parker Academic,Books,Parker,7052.35,888
Nike Outdoor Gear,Sports,Nike,12434.2,889
L'Oreal Women's Perfume,Beauty,L'Oreal,3138.1,890
Fabindia Men's Jeans,Fashion,Fabindia,52428.07,891
Levi's Women's T-shirt,Fashion,Levi's,159.32,892
Allen Solly Men's Footwear,Fashion,Allen Solly,4441.78,893
Home Centre Kitchen Appliance,Home,Home Centre,14734.79,894
Cosco Sportswear,Sports,Cosco,33347.28,895
Zara Dress,Fashion,Zara,884.19,896
W Men's T-shirt,Fashion,W,164.62,897
OnePlus Tablet,Electronics,OnePlus,48159.64,898
Zara Dress,Fashion,Zara,87.2,899
Godrej Furniture,Home,Godrej,4397.01,900
Sugar Cosmetics Women's Skincare,Beauty,Sugar Cosmetics,839.36,901
Fabfurnish Kitchen Appliance,Home,Fabfurnish,13221.17,902
Adidas Gym Equipment,Sports,Adidas,38931.69,903
Adidas Men's Kurta,Fashion,Adidas,3261.01,904
LG Bedding,Home,LG,42096.92,905
Boat Headphones,Electronics,Boat,269.92,906
Cosco Outdoor Gear,Sports,Cosco,13938.97,907
Adidas Women's Footwear,Fashion,Adidas,896.99,908
W Saree,Fashion,W,14772.67,909
Cosco Gym Equipment,Sports,Cosco,522.39,910
Cosco Yoga Accessories,Sports,Cosco,10581.24,911
Nestle Organic Product,Grocery,Nestle,4166.55,912
Decathlon Outdoor Gear,Sports,Decathlon,27647.6,913
Godrej Storage Solution,Home,Godrej,4098.86,914
Samsung Smart Watch,Electronics,Samsung,4114.32,915
Reynolds Non-fiction,Books,Reynolds,13183.65,916
Apple Smart Watch,Electronics,Apple,5002.86,917
Nike Outdoor Gear,Sports,Nike,75080.56,918
Patanjali Staples,Grocery,Patanjali,12190.77,919
Apple Camera,Electronics,Apple,1048.92,920
W Men's Kurta,Fashion,W,849.34,921
Britannia Organic Product,Grocery,Britannia,802.03,922
Puma Yoga Accessories,Sports,Puma,7418.52,923
Dove Women's Perfume,Beauty,Dove,38271.75,924
Vivo Smartphone,Electronics,Vivo,3406.78,925
Fabfurnish Kitchen Appliance,Home,Fabfurnish,3961.64,926
Zara Women's Jeans,Fashion,Zara,1272.64,927
OnePlus Tablet,Electronics,OnePlus,1798.81,928
Whirlpool Furniture,Home,Whirlpool,58894.66,929
L'Oreal Women's Haircare,Beauty,L'Oreal,11844.61,930
Decathlon Outdoor Gear,Sports,Decathlon,6036.28,931
Lakme Women's Haircare,Beauty,Lakme,3947.22,932
JBL Laptop,Electronics,JBL,3809.16,933
Fabindia Women's T-shirt,Fashion,Fabindia,73.73,934
Puma Men's Footwear,Fashion,Puma,4653.99,935
Dell Laptop,Electronics,Dell,2045.73,936
Levi's Women's Jeans,Fashion,Levi's,8431.52,937
Penguin Fiction,Books,Penguin,3408.29,938
Biba Men's Kurta,Fashion,Biba,7271.98,939
Apple Headphones,Electronics,Apple,220.86,940
Nike Yoga Accessories,Sports,Nike,4690.08,941
Puma Gym Equipment,Sports,Puma,2875.52,942
Adidas Women's Footwear,Fashion,Adidas,14809.81,943
Pigeon Storage Solution,Home,Pigeon,6725.92,944
LG Home Decor,Home,LG,2785.49,945
Pigeon Storage Solution,Home,Pigeon,3366.4,946
Adidas Women's Kurta,Fashion,Adidas,3881.84,947
Whirlpool Bedding,Home,Whirlpool,2122.92,948
Nivia Sportswear,Sports,Nivia,922.62,949
Zara Men's Kurta,Fashion,Zara,10399.94,950
Zara Men's Jeans,Fashion,Zara,1466.66,951
Zara Dress,Fashion,Zara,851.5,952
Nike Outdoor Gear,Sports,Nike,1125.42,953
Pigeon Bedding,Home,Pigeon,4682.73,954
Sony Headphones,Electronics,Sony,3568.45,955
Van Heusen Women's Footwear,Fashion,Van Heusen,9041.79,956
W Men's T-shirt,Fashion,W,4639.97,957
Allen Solly Men's Footwear,Fashion,Allen Solly,2447.97,958
IKEA Storage Solution,Home,IKEA,1446.2,959
Harper Collins Self-help,Books,Harper Collins,4305.54,960
Prestige Storage Solution,Home,Prestige,9276.01,961
Sugar Cosmetics Men's Grooming Kit,Beauty,Sugar Cosmetics,4707.55,962
Realme Smartphone,Electronics,Realme,8181.9,963
Tata Beverages,Grocery,Tata,1515.58,964
Britannia Beverages,Grocery,Britannia,16.18,965
Levi's Women's Kurta,Fashion,Levi's,2971.72,966
Fabfurnish Bedding,Home,Fabfurnish,563.5,967
Allen Solly Dress,Fashion,Allen Solly,12072.98,968
Pepe Jeans Men's Jeans,Fashion,Pepe Jeans,2721.24,969
Home Centre Bedding,Home,Home Centre,3821.61,970
Fabindia Men's Kurta,Fashion,Fabindia,53125.41,971
Levi's Men's T-shirt,Fashion,Levi's,2318.24,972
Van Heusen Men's T-shirt,Fashion,Van Heusen,5231.59,973
Apple Smartphone,Electronics,Apple,12107.66,974
Puma Gym Equipment,Sports,Puma,3560.52,975
Sony Camera,Electronics,Sony,3113.39,976
Harper Collins Fiction,Books,Harper Collins,4565.54,977
Reynolds Academic,Books,Reynolds,8159.83,978
Pepe Jeans Men's T-shirt,Fashion,Pepe Jeans,5570.99,979
